,reference,eval,EC,enzyme_name,reaction,description,temperature,ionic_strength,p_h,p_mg,default_ionic_strength,standard_dg_prime,balance,weight,decompose,standard_dg,stoichiometry,reaction_id,standard_dg_cc,standard_dg_rc,standard_dg_gc
1637,73GUY/VEE,A,2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=15, inchi_key=RGJOEKWQDUBAIZ-IBOSZNHHSA-J) + Compound(id=28, inchi_key=QTBSBXVTEAMEQO-UHFFFAOYSA-M) = Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=23, inchi_key=ZSLZBFCDCINBPY-ZSJPKINUSA-J)",CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),311.15,0.25,7.01,4.32,False,0.9407741385978752,True,1.0,,-1.6488563039363848,"{15: -1.0, 28: -1.0, 6: -1.0, 23: 1.0, 10: 1.0, 12: 1.0}",-7053209106674124044,2.406717642565127,2.406717642566832,1.0154864528400367
1638,73GUY/VEE,A,2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=15, inchi_key=RGJOEKWQDUBAIZ-IBOSZNHHSA-J) + Compound(id=28, inchi_key=QTBSBXVTEAMEQO-UHFFFAOYSA-M) = Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=23, inchi_key=ZSLZBFCDCINBPY-ZSJPKINUSA-J)",CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),311.15,0.25,7.01,2.57,False,4.674579559274057,True,1.0,,2.084949116739797,"{15: -1.0, 28: -1.0, 6: -1.0, 23: 1.0, 10: 1.0, 12: 1.0}",-7053209106674124044,2.406717642565127,2.406717642566832,1.0154864528400367
1639,73GUY/VEE,A,2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=15, inchi_key=RGJOEKWQDUBAIZ-IBOSZNHHSA-J) + Compound(id=28, inchi_key=QTBSBXVTEAMEQO-UHFFFAOYSA-M) = Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=23, inchi_key=ZSLZBFCDCINBPY-ZSJPKINUSA-J)",CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),311.15,0.25,7.01,5.6,False,0.028599810436054657,True,1.0,,-2.5610306320982055,"{15: -1.0, 28: -1.0, 6: -1.0, 23: 1.0, 10: 1.0, 12: 1.0}",-7053209106674124044,2.406717642565127,2.406717642566832,1.0154864528400367
1640,85SRI/FIS,B,1.5.1.1,pyrroline-2-carboxylate reductase,"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=107, inchi_key=ONIBWKKTOPOVIA-BYPYZUCNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=886, inchi_key=RHTAIKJZSXNELN-UHFFFAOYSA-N)",(S)-proline(aq) + NADP(aq) =D-1-pyrroline-2-carboxylate(aq) + NADPH(aq),298.15,0.25,9.0,,True,13.941161894457318,True,1.0,,71.78737661626789,"{107: -1.0, 8: -1.0, 886: 1.0, 9: 1.0, 3: 1.0}",-6473639121217187330,69.78152522580422,69.78152522580467,68.85487170637278
1641,85SRI/FIS,B,1.5.1.1,pyrroline-2-carboxylate reductase,"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=107, inchi_key=ONIBWKKTOPOVIA-BYPYZUCNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=886, inchi_key=RHTAIKJZSXNELN-UHFFFAOYSA-N)",(S)-proline(aq) + NADP(aq) =D-1-pyrroline-2-carboxylate(aq) + NADPH(aq),298.15,0.25,9.2,,True,13.941161894457318,True,1.0,,72.94215173404018,"{107: -1.0, 8: -1.0, 886: 1.0, 9: 1.0, 3: 1.0}",-6473639121217187330,69.78152522580422,69.78152522580467,68.85487170637278
1642,85SRI/FIS,B,1.5.1.1,pyrroline-2-carboxylate reductase,"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=107, inchi_key=ONIBWKKTOPOVIA-BYPYZUCNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=886, inchi_key=RHTAIKJZSXNELN-UHFFFAOYSA-N)",(S)-proline(aq) + NADP(aq) =D-1-pyrroline-2-carboxylate(aq) + NADPH(aq),298.15,0.25,8.5,,True,13.941161894457318,True,1.0,,68.91691747848618,"{107: -1.0, 8: -1.0, 886: 1.0, 9: 1.0, 3: 1.0}",-6473639121217187330,69.78152522580422,69.78152522580467,68.85487170637278
1643,85SRI/FIS,B,1.5.1.1,pyrroline-2-carboxylate reductase,"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=107, inchi_key=ONIBWKKTOPOVIA-BYPYZUCNSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=886, inchi_key=RHTAIKJZSXNELN-UHFFFAOYSA-N)",(S)-proline(aq) + NADP(aq) =D-1-pyrroline-2-carboxylate(aq) + NADPH(aq),298.15,0.25,7.9,,True,13.941161894457318,True,1.0,,65.47965507438968,"{107: -1.0, 8: -1.0, 886: 1.0, 9: 1.0, 3: 1.0}",-6473639121217187330,69.78152522580422,69.78152522580467,68.85487170637278
1644,80COO/BLA,B,1.1.1.1,alcohol dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=2700, inchi_key=KFZMGEQAYNKOFK-UHFFFAOYSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=377, inchi_key=CSCPPACGZOOCGX-UHFFFAOYSA-N)",2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),298.15,0.25,8.0,,True,1.5729912320615773,True,1.0,,50.42060619089777,"{2700: -1.0, 11: -1.0, 377: 1.0, 13: 1.0, 3: 1.0}",4146869928238315787,49.63021949253002,49.63021949253104,65.41409610127923
1645,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.31,3.29,True,2.6511218789658524,True,1.0,,46.54178703209801,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1646,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),292.15,0.25,8.46,3.29,True,2.534889520038308,True,1.0,,45.54244049451484,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1647,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),304.15,0.25,8.16,3.29,True,2.6033603739161006,True,1.0,,47.37139817542435,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1648,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),304.15,0.25,8.34,3.29,True,2.646200153735126,True,1.0,,47.44238283487694,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1649,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.34,2.62,True,2.39080031872368,True,1.0,,46.2853907882088,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1650,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.54,2.62,True,2.410386400957761,True,1.0,,46.32527169111726,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1651,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.33,1.11,True,1.129070065910072,True,1.0,,45.022381688853,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1652,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.53,1.11,True,1.2532778373040476,True,1.0,,45.16735475164954,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1653,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.5,2.13,True,1.7979401445898808,True,1.0,,45.70947657943002,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1654,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.32,1.4,True,-0.6538494582760388,True,1.0,,43.238153942174314,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1655,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.5,1.4,True,-0.588289757045533,True,1.0,,43.32324667779461,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1656,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.54,3.71,True,2.5243974498895936,True,1.0,,46.43928274004909,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1657,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.68,3.71,True,1.9131993681073056,True,1.0,,45.837627380151886,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1658,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.87,3.72,True,1.9347440821263517,True,1.0,,45.86794828849897,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1659,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,7.79,3.67,True,2.490316768102475,True,1.0,,46.248214631634376,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1660,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,6.04,3.67,True,2.490316768102475,True,1.0,,42.51587531630648,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1661,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,6.67,3.67,True,2.4169496538023765,True,1.0,,44.57792722659731,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1662,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,6.77,3.77,True,2.5038928376867546,True,1.0,,44.93616883127276,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1663,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,7.41,3.77,True,2.4970955042051846,True,1.0,,46.007652128813305,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1664,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,7.45,3.77,True,2.490316768102475,True,1.0,,46.03669377947537,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1665,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.54,3.29,True,2.6295458950104784,True,1.0,,46.54443118516998,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1666,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.54,3.29,True,2.6295458950104784,True,1.0,,46.54443118516998,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1667,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.28,1.61,True,0.3708035010465226,True,1.0,,44.25726706495157,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1668,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.67,3.71,True,2.1969905272538908,True,1.0,,46.1208360863462,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1669,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),311.15,0.25,6.83,1.61,True,0.17654562840622048,True,1.0,,44.696008262035505,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1670,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),310.25,0.25,7.98,3.29,True,2.699272062128301,True,1.0,,48.34313256991218,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1671,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.73,3.71,True,2.011661059488051,True,1.0,,45.93880233798043,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1672,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),310.25,0.25,8.13,3.29,True,2.721402476979214,True,1.0,,48.40151246633563,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1673,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),298.15,0.25,8.4,3.71,True,2.608156180866364,True,1.0,,46.50983748789352,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
1674,91TEW/GOL2,A,2.7.4.3,adenylate kinase,"2 Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=17, inchi_key=UDMBCSSLTHHNCD-KQYNXXCUSA-L)",2 ADP(aq) = AMP(aq) + ATP(aq),286.05,0.25,8.68,3.29,True,2.4617885031879343,True,1.0,,44.57177059193901,"{10: -2.0, 17: 1.0, 6: 1.0, 3: 1.0}",-7562599798093915018,44.71925189591843,44.71925189591934,44.698125396257865
